Rep,TP,TN,FP,FN,Precision,Recall
CLUSTERS_8_REP_7,2618,152058,10,631196,0.996195,0.004131
CLUSTERS_8_REP_7,2622,152058,10,631192,0.996201,0.004137
CLUSTERS_8_REP_7,2710,152058,10,631104,0.996324,0.004276
CLUSTERS_8_REP_7,2716,152058,10,631098,0.996332,0.004285
CLUSTERS_8_REP_7,2690,152058,10,631124,0.996296,0.004244
CLUSTERS_8_REP_7,2716,152048,20,631098,0.99269,0.004285
CLUSTERS_8_REP_7,2722,152048,20,631092,0.992706,0.004295
CLUSTERS_8_REP_7,2756,152048,20,631058,0.992795,0.004348
CLUSTERS_8_REP_7,2894,152048,20,630920,0.993137,0.004566
CLUSTERS_8_REP_7,2954,152058,10,630860,0.996626,0.004661
CLUSTERS_8_REP_7,3012,152036,32,630802,0.989488,0.004752
CLUSTERS_8_REP_7,3086,152036,32,630728,0.989737,0.004869
CLUSTERS_8_REP_7,3190,152036,32,630624,0.990068,0.005033
CLUSTERS_8_REP_7,3182,152036,32,630632,0.990044,0.00502
CLUSTERS_8_REP_7,3126,152058,10,630688,0.996811,0.004932
CLUSTERS_8_REP_7,3122,152052,16,630692,0.994901,0.004926
CLUSTERS_8_REP_7,3304,152010,58,630510,0.982748,0.005213
CLUSTERS_8_REP_7,3316,152010,58,630498,0.98281,0.005232
CLUSTERS_8_REP_7,3338,152010,58,630476,0.982921,0.005267
CLUSTERS_8_REP_7,3480,152010,58,630334,0.983607,0.005491
CLUSTERS_8_REP_7,3650,152010,58,630164,0.984358,0.005759
CLUSTERS_8_REP_7,3798,152010,58,630016,0.984959,0.005992
CLUSTERS_8_REP_7,3680,152010,58,630134,0.984484,0.005806
CLUSTERS_8_REP_7,3784,152010,58,630030,0.984904,0.00597
CLUSTERS_8_REP_7,3824,152010,58,629990,0.985059,0.006033
CLUSTERS_8_REP_7,3858,152008,60,629956,0.984686,0.006087
CLUSTERS_8_REP_7,3716,152008,60,630098,0.98411,0.005863
CLUSTERS_8_REP_7,3700,152036,32,630114,0.991426,0.005838
CLUSTERS_8_REP_7,3842,152026,42,629972,0.989186,0.006062
CLUSTERS_8_REP_7,3850,152018,50,629964,0.987179,0.006074
CLUSTERS_8_REP_7,3870,152018,50,629944,0.987245,0.006106
CLUSTERS_8_REP_7,3918,152018,50,629896,0.987399,0.006182
CLUSTERS_8_REP_7,4036,152018,50,629778,0.987763,0.006368
CLUSTERS_8_REP_7,4058,152018,50,629756,0.987829,0.006403
CLUSTERS_8_REP_7,4138,152018,50,629676,0.988061,0.006529
CLUSTERS_8_REP_7,4374,152018,50,629440,0.988698,0.006901
CLUSTERS_8_REP_7,4332,152036,32,629482,0.992667,0.006835
CLUSTERS_8_REP_7,4318,152036,32,629496,0.992644,0.006813
CLUSTERS_8_REP_7,4356,152036,32,629458,0.992707,0.006873
CLUSTERS_8_REP_7,4334,152036,32,629480,0.992671,0.006838
CLUSTERS_8_REP_7,4414,152036,32,629400,0.992803,0.006964
CLUSTERS_8_REP_7,4486,152036,32,629328,0.992917,0.007078
CLUSTERS_8_REP_7,4616,152036,32,629198,0.993115,0.007283
CLUSTERS_8_REP_7,4652,152036,32,629162,0.993168,0.00734
CLUSTERS_8_REP_7,4688,152036,32,629126,0.99322,0.007396
CLUSTERS_8_REP_7,4740,152036,32,629074,0.993294,0.007479
CLUSTERS_8_REP_7,4680,152036,32,629134,0.993209,0.007384
CLUSTERS_8_REP_7,4714,152036,32,629100,0.993257,0.007438
CLUSTERS_8_REP_7,4898,152036,32,628916,0.993509,0.007728
CLUSTERS_8_REP_7,4706,152036,32,629108,0.993246,0.007425
CLUSTERS_8_REP_7,4814,152036,32,629000,0.993397,0.007595
CLUSTERS_8_REP_7,4980,151988,80,628834,0.98419,0.007857
CLUSTERS_8_REP_7,4898,151988,80,628916,0.983929,0.007728
CLUSTERS_8_REP_8,0,9968,0,12084,1,0
CLUSTERS_8_REP_8,2,9968,0,12082,1,0.000166
CLUSTERS_8_REP_8,8,9968,0,12076,1,0.000662
CLUSTERS_8_REP_8,10,9968,0,12074,1,0.000828
CLUSTERS_8_REP_8,20,9966,2,12064,0.909091,0.001655
CLUSTERS_8_REP_8,22,9964,4,12062,0.846154,0.001821
CLUSTERS_8_REP_8,30,9964,4,12054,0.882353,0.002483
CLUSTERS_8_REP_8,32,9964,4,12052,0.888889,0.002648
CLUSTERS_8_REP_8,34,9964,4,12050,0.894737,0.002814
CLUSTERS_8_REP_8,36,9964,4,12048,0.9,0.002979
CLUSTERS_8_REP_8,34,9964,4,12050,0.894737,0.002814
CLUSTERS_8_REP_8,40,9964,4,12044,0.909091,0.00331
CLUSTERS_8_REP_8,44,9968,0,12040,1,0.003641
CLUSTERS_8_REP_8,64,9968,0,12020,1,0.005296
CLUSTERS_8_REP_8,80,9968,0,12004,1,0.00662
CLUSTERS_8_REP_8,94,9968,0,11990,1,0.007779
CLUSTERS_8_REP_8,102,9968,0,11982,1,0.008441
CLUSTERS_8_REP_8,112,9968,0,11972,1,0.009268
CLUSTERS_8_REP_8,110,9968,0,11974,1,0.009103
CLUSTERS_8_REP_8,120,9968,0,11964,1,0.00993
CLUSTERS_8_REP_8,126,9968,0,11958,1,0.010427
CLUSTERS_8_REP_8,138,9968,0,11946,1,0.01142
CLUSTERS_8_REP_8,150,9968,0,11934,1,0.012413
CLUSTERS_8_REP_8,192,9968,0,11892,1,0.015889
CLUSTERS_8_REP_8,204,9968,0,11880,1,0.016882
CLUSTERS_8_REP_8,220,9968,0,11864,1,0.018206
CLUSTERS_8_REP_8,286,9968,0,11798,1,0.023668
CLUSTERS_8_REP_8,302,9968,0,11782,1,0.024992
CLUSTERS_8_REP_8,324,9968,0,11760,1,0.026812
CLUSTERS_8_REP_8,336,9968,0,11748,1,0.027805
CLUSTERS_8_REP_8,338,9958,10,11746,0.971264,0.027971
CLUSTERS_8_REP_8,346,9958,10,11738,0.97191,0.028633
CLUSTERS_8_REP_8,344,9958,10,11740,0.971751,0.028467
CLUSTERS_8_REP_8,328,9958,10,11756,0.970414,0.027143
CLUSTERS_8_REP_8,332,9958,10,11752,0.97076,0.027474
CLUSTERS_8_REP_8,342,9958,10,11742,0.971591,0.028302
CLUSTERS_8_REP_8,380,9958,10,11704,0.974359,0.031447
CLUSTERS_8_REP_8,416,9958,10,11668,0.976526,0.034426
CLUSTERS_8_REP_8,430,9958,10,11654,0.977273,0.035584
CLUSTERS_8_REP_8,436,9944,24,11648,0.947826,0.036081
CLUSTERS_8_REP_8,446,9944,24,11638,0.948936,0.036908
CLUSTERS_8_REP_8,458,9944,24,11626,0.950207,0.037901
CLUSTERS_8_REP_8,460,9944,24,11624,0.950413,0.038067
CLUSTERS_8_REP_8,474,9944,24,11610,0.951807,0.039225
CLUSTERS_8_REP_8,548,9944,24,11536,0.958042,0.045349
CLUSTERS_8_REP_8,508,9944,24,11576,0.954887,0.042039
CLUSTERS_8_REP_8,538,9944,24,11546,0.957295,0.044522
CLUSTERS_8_REP_8,580,9944,24,11504,0.960265,0.047997
CLUSTERS_8_REP_8,570,9944,24,11514,0.959596,0.04717
CLUSTERS_8_REP_8,644,9944,24,11440,0.964072,0.053294
CLUSTERS_8_REP_8,658,9944,24,11426,0.964809,0.054452
CLUSTERS_8_REP_8,706,9944,24,11378,0.967123,0.058424
CLUSTERS_8_REP_9,0,942320,0,9185986,1,0
CLUSTERS_8_REP_9,2,942320,0,9185984,1,0
CLUSTERS_8_REP_9,6,942320,0,9185980,1,1e-06
CLUSTERS_8_REP_9,14,942320,0,9185972,1,2e-06
CLUSTERS_8_REP_9,16,942320,0,9185970,1,2e-06
CLUSTERS_8_REP_9,22,942320,0,9185964,1,2e-06
CLUSTERS_8_REP_9,30,942318,2,9185956,0.9375,3e-06
CLUSTERS_8_REP_9,46,942318,2,9185940,0.958333,5e-06
CLUSTERS_8_REP_9,52,942318,2,9185934,0.962963,6e-06
CLUSTERS_8_REP_9,54,942318,2,9185932,0.964286,6e-06
CLUSTERS_8_REP_9,58,942318,2,9185928,0.966667,6e-06
CLUSTERS_8_REP_9,62,942318,2,9185924,0.96875,7e-06
CLUSTERS_8_REP_9,72,942320,0,9185914,1,8e-06
CLUSTERS_8_REP_9,90,942320,0,9185896,1,1e-05
CLUSTERS_8_REP_9,116,942320,0,9185870,1,1.3e-05
CLUSTERS_8_REP_9,160,942320,0,9185826,1,1.7e-05
CLUSTERS_8_REP_9,192,942320,0,9185794,1,2.1e-05
CLUSTERS_8_REP_9,242,942318,2,9185744,0.991803,2.6e-05
CLUSTERS_8_REP_9,266,942316,4,9185720,0.985185,2.9e-05
CLUSTERS_8_REP_9,314,942316,4,9185672,0.987421,3.4e-05
CLUSTERS_8_REP_9,398,942316,4,9185588,0.99005,4.3e-05
CLUSTERS_8_REP_9,446,942318,2,9185540,0.995536,4.9e-05
CLUSTERS_8_REP_9,560,942310,10,9185426,0.982456,6.1e-05
CLUSTERS_8_REP_9,632,942310,10,9185354,0.984424,6.9e-05
CLUSTERS_8_REP_9,690,942312,8,9185296,0.988539,7.5e-05
CLUSTERS_8_REP_9,764,942312,8,9185222,0.989637,8.3e-05
CLUSTERS_8_REP_9,902,942310,10,9185084,0.989035,9.8e-05
CLUSTERS_8_REP_9,1058,942310,10,9184928,0.990637,0.000115
CLUSTERS_8_REP_9,1222,942312,8,9184764,0.993496,0.000133
CLUSTERS_8_REP_9,1440,942310,10,9184546,0.993103,0.000157
CLUSTERS_8_REP_9,1512,942310,10,9184474,0.99343,0.000165
CLUSTERS_8_REP_9,1810,942312,8,9184176,0.9956,0.000197
CLUSTERS_8_REP_9,2012,942312,8,9183974,0.99604,0.000219
CLUSTERS_8_REP_9,2198,942316,4,9183788,0.998183,0.000239
CLUSTERS_8_REP_9,2452,942302,18,9183534,0.992713,0.000267
CLUSTERS_8_REP_9,2762,942314,6,9183224,0.997832,0.000301
CLUSTERS_8_REP_9,2952,942310,10,9183034,0.996624,0.000321
CLUSTERS_8_REP_9,3300,942302,18,9182686,0.994575,0.000359
CLUSTERS_8_REP_9,3396,942310,10,9182590,0.997064,0.00037
CLUSTERS_8_REP_9,3542,942310,10,9182444,0.997185,0.000386
CLUSTERS_8_REP_9,3722,942314,6,9182264,0.998391,0.000405
CLUSTERS_8_REP_9,3946,942312,8,9182040,0.997977,0.00043
CLUSTERS_8_REP_9,4062,942312,8,9181924,0.998034,0.000442
CLUSTERS_8_REP_9,4374,942310,10,9181612,0.997719,0.000476
CLUSTERS_8_REP_9,4684,942310,10,9181302,0.99787,0.00051
CLUSTERS_8_REP_9,4688,942310,10,9181298,0.997871,0.00051
CLUSTERS_8_REP_9,4818,942310,10,9181168,0.997929,0.000524
CLUSTERS_8_REP_9,5076,942310,10,9180910,0.998034,0.000553
CLUSTERS_8_REP_9,5448,942314,6,9180538,0.9989,0.000593
CLUSTERS_8_REP_9,5536,942314,6,9180450,0.998917,0.000603
CLUSTERS_8_REP_9,5744,942314,6,9180242,0.998957,0.000625
CLUSTERS_8_REP_9,5880,942314,6,9180106,0.998981,0.00064
CLUSTERS_8_REP_9,6162,942314,6,9179824,0.999027,0.000671
CLUSTERS_8_REP_9,6456,942308,12,9179530,0.998145,0.000703
CLUSTERS_8_REP_9,6588,942288,32,9179398,0.995166,0.000717
CLUSTERS_8_REP_9,6692,942294,26,9179294,0.99613,0.000729
CLUSTERS_8_REP_9,6810,942314,6,9179176,0.99912,0.000741
CLUSTERS_8_REP_9,6994,942314,6,9178992,0.999143,0.000761
CLUSTERS_8_REP_9,7144,942314,6,9178842,0.999161,0.000778
CLUSTERS_8_REP_9,7288,942306,14,9178698,0.998083,0.000793
CLUSTERS_8_REP_9,7626,942286,34,9178360,0.995561,0.00083
CLUSTERS_8_REP_9,7710,942286,34,9178276,0.99561,0.000839
CLUSTERS_8_REP_9,7866,942306,14,9178120,0.998223,0.000856
CLUSTERS_8_REP_9,8208,942284,36,9177778,0.995633,0.000894
CLUSTERS_8_REP_9,8252,942284,36,9177734,0.995656,0.000898
CLUSTERS_8_REP_9,8352,942284,36,9177634,0.995708,0.000909
CLUSTERS_8_REP_9,8404,942284,36,9177582,0.995735,0.000915
CLUSTERS_8_REP_9,8602,942284,36,9177384,0.995832,0.000936
CLUSTERS_8_REP_9,8574,942284,36,9177412,0.995819,0.000933
CLUSTERS_8_REP_9,8610,942284,36,9177376,0.995836,0.000937
CLUSTERS_8_REP_9,8662,942284,36,9177324,0.995861,0.000943
CLUSTERS_8_REP_9,8706,942284,36,9177280,0.995882,0.000948
CLUSTERS_8_REP_9,8844,942264,56,9177142,0.993708,0.000963
CLUSTERS_8_REP_9,8950,942260,60,9177036,0.993341,0.000974
CLUSTERS_8_REP_9,9028,942260,60,9176958,0.993398,0.000983
CLUSTERS_8_REP_9,9124,942260,60,9176862,0.993467,0.000993
CLUSTERS_8_REP_9,9272,942260,60,9176714,0.993571,0.001009
CLUSTERS_8_REP_9,9442,942260,60,9176544,0.993686,0.001028
CLUSTERS_8_REP_9,9608,942260,60,9176378,0.993794,0.001046
CLUSTERS_8_REP_9,9650,942260,60,9176336,0.993821,0.001051
CLUSTERS_8_REP_9,9864,942300,20,9176122,0.997977,0.001074
CLUSTERS_8_REP_9,9928,942300,20,9176058,0.99799,0.001081
CLUSTERS_8_REP_9,10142,942300,20,9175844,0.998032,0.001104
CLUSTERS_8_REP_9,10228,942300,20,9175758,0.998048,0.001113
CLUSTERS_8_REP_9,10304,942300,20,9175682,0.998063,0.001122
CLUSTERS_8_REP_9,10364,942300,20,9175622,0.998074,0.001128
CLUSTERS_8_REP_9,10448,942300,20,9175538,0.998089,0.001137
CLUSTERS_8_REP_9,10576,942300,20,9175410,0.998112,0.001151
CLUSTERS_8_REP_9,10764,942262,58,9175222,0.994641,0.001172
CLUSTERS_8_REP_9,10988,942262,58,9174998,0.994749,0.001196
CLUSTERS_8_REP_9,11208,942258,62,9174778,0.994499,0.00122
CLUSTERS_8_REP_9,11240,942302,18,9174746,0.998401,0.001224
CLUSTERS_8_REP_9,11194,942302,18,9174792,0.998395,0.001219
CLUSTERS_8_REP_9,11134,942302,18,9174852,0.998386,0.001212
CLUSTERS_8_REP_9,11182,942302,18,9174804,0.998393,0.001217
CLUSTERS_8_REP_9,11324,942302,18,9174662,0.998413,0.001233
CLUSTERS_8_REP_9,11338,942294,26,9174648,0.997712,0.001234
CLUSTERS_8_REP_9,11522,942294,26,9174464,0.997749,0.001254
CLUSTERS_8_REP_9,11464,942294,26,9174522,0.997737,0.001248
CLUSTERS_8_REP_9,11470,942294,26,9174516,0.997738,0.001249
CLUSTERS_8_REP_9,11770,942294,26,9174216,0.997796,0.001281
CLUSTERS_8_REP_9,11720,942294,26,9174266,0.997786,0.001276
CLUSTERS_8_REP_9,11816,942294,26,9174170,0.997804,0.001286
CLUSTERS_8_REP_9,11816,942294,26,9174170,0.997804,0.001286
CLUSTERS_8_REP_9,11884,942294,26,9174102,0.997817,0.001294
CLUSTERS_8_REP_9,12006,942294,26,9173980,0.997839,0.001307
CLUSTERS_8_REP_9,12056,942294,26,9173930,0.997848,0.001312
CLUSTERS_8_REP_9,12146,942294,26,9173840,0.997864,0.001322
CLUSTERS_8_REP_9,12360,942234,86,9173626,0.99309,0.001346
CLUSTERS_8_REP_9,12406,942234,86,9173580,0.993116,0.001351
CLUSTERS_8_REP_9,12466,942234,86,9173520,0.993149,0.001357
CLUSTERS_8_REP_9,12542,942234,86,9173444,0.99319,0.001365
CLUSTERS_8_REP_9,12660,942234,86,9173326,0.993253,0.001378
CLUSTERS_8_REP_9,12628,942234,86,9173358,0.993236,0.001375
CLUSTERS_8_REP_9,12710,942234,86,9173276,0.993279,0.001384
CLUSTERS_8_REP_9,12814,942294,26,9173172,0.997975,0.001395
CLUSTERS_8_REP_9,12942,942294,26,9173044,0.997995,0.001409
CLUSTERS_8_REP_9,13122,942294,26,9172864,0.998023,0.001428
CLUSTERS_8_REP_9,13210,942294,26,9172776,0.998036,0.001438
CLUSTERS_8_REP_9,13340,942294,26,9172646,0.998055,0.001452
CLUSTERS_8_REP_9,13364,942294,26,9172622,0.998058,0.001455
CLUSTERS_8_REP_9,13482,942294,26,9172504,0.998075,0.001468
CLUSTERS_8_REP_9,13644,942294,26,9172342,0.998098,0.001485
CLUSTERS_8_REP_9,13884,942294,26,9172102,0.998131,0.001511
CLUSTERS_8_REP_9,13932,942294,26,9172054,0.998137,0.001517
CLUSTERS_8_REP_9,14222,942294,26,9171764,0.998175,0.001548
CLUSTERS_8_REP_9,14254,942278,42,9171732,0.997062,0.001552
CLUSTERS_8_REP_9,14266,942278,42,9171720,0.997065,0.001553
CLUSTERS_8_REP_9,14396,942278,42,9171590,0.997091,0.001567
CLUSTERS_8_REP_9,14634,942278,42,9171352,0.997138,0.001593
CLUSTERS_8_REP_9,14558,942278,42,9171428,0.997123,0.001585
CLUSTERS_8_REP_9,14496,942278,42,9171490,0.997111,0.001578
CLUSTERS_8_REP_9,14392,942278,42,9171594,0.99709,0.001567
CLUSTERS_8_REP_9,14428,942278,42,9171558,0.997097,0.001571
CLUSTERS_8_REP_9,14538,942278,42,9171448,0.997119,0.001583
CLUSTERS_8_REP_9,14584,942278,42,9171402,0.997128,0.001588
CLUSTERS_8_REP_9,14676,942278,42,9171310,0.997146,0.001598
CLUSTERS_8_REP_9,14862,942278,42,9171124,0.997182,0.001618
CLUSTERS_8_REP_9,15038,942278,42,9170948,0.997215,0.001637
CLUSTERS_8_REP_9,15116,942278,42,9170870,0.997229,0.001646
CLUSTERS_8_REP_9,15236,942278,42,9170750,0.997251,0.001659
CLUSTERS_8_REP_9,15290,942278,42,9170696,0.997261,0.001664
CLUSTERS_8_REP_9,15398,942278,42,9170588,0.99728,0.001676
CLUSTERS_8_REP_9,15418,942278,42,9170568,0.997283,0.001678
CLUSTERS_8_REP_9,15482,942278,42,9170504,0.997295,0.001685
CLUSTERS_8_REP_9,15534,942278,42,9170452,0.997304,0.001691
CLUSTERS_8_REP_9,15572,942278,42,9170414,0.99731,0.001695
CLUSTERS_8_REP_9,15486,942278,42,9170500,0.997295,0.001686
CLUSTERS_8_REP_9,15394,942278,42,9170592,0.997279,0.001676
CLUSTERS_8_REP_9,15286,942278,42,9170700,0.99726,0.001664
CLUSTERS_8_REP_9,15462,942278,42,9170524,0.997291,0.001683
CLUSTERS_8_REP_9,15464,942260,60,9170522,0.996135,0.001683
CLUSTERS_8_REP_9,15592,942260,60,9170394,0.996167,0.001697
CLUSTERS_8_REP_9,15636,942260,60,9170350,0.996177,0.001702
CLUSTERS_8_REP_9,15646,942260,60,9170340,0.99618,0.001703
CLUSTERS_8_REP_9,15694,942260,60,9170292,0.996191,0.001708
CLUSTERS_8_REP_9,15812,942260,60,9170174,0.99622,0.001721
CLUSTERS_8_REP_9,15954,942260,60,9170032,0.996253,0.001737
CLUSTERS_8_REP_9,16030,942260,60,9169956,0.996271,0.001745
CLUSTERS_8_REP_9,16204,942260,60,9169782,0.996311,0.001764
CLUSTERS_8_REP_9,16306,942260,60,9169680,0.996334,0.001775
CLUSTERS_8_REP_9,16344,942260,60,9169642,0.996342,0.001779
CLUSTERS_8_REP_9,16378,942260,60,9169608,0.99635,0.001783
CLUSTERS_8_REP_9,16406,942226,94,9169580,0.994303,0.001786
CLUSTERS_8_REP_9,16234,942260,60,9169752,0.996318,0.001767
CLUSTERS_8_REP_9,16502,942260,60,9169484,0.996377,0.001796
CLUSTERS_8_REP_9,16490,942260,60,9169496,0.996375,0.001795
CLUSTERS_8_REP_9,16498,942260,60,9169488,0.996376,0.001796
CLUSTERS_8_REP_9,16502,942260,60,9169484,0.996377,0.001796
CLUSTERS_8_REP_9,16614,942260,60,9169372,0.996402,0.001809
CLUSTERS_8_REP_9,16640,942260,60,9169346,0.996407,0.001811
CLUSTERS_8_REP_9,16932,942260,60,9169054,0.996469,0.001843
CLUSTERS_8_REP_9,17136,942260,60,9168850,0.996511,0.001865
CLUSTERS_8_REP_9,17502,942224,96,9168484,0.994545,0.001905
CLUSTERS_8_REP_9,17808,942224,96,9168178,0.994638,0.001939
CLUSTERS_8_REP_9,17792,942224,96,9168194,0.994633,0.001937
CLUSTERS_8_REP_9,17910,942224,96,9168076,0.994668,0.00195
CLUSTERS_8_REP_9,17728,942224,96,9168258,0.994614,0.00193
CLUSTERS_8_REP_9,17760,942224,96,9168226,0.994624,0.001933
CLUSTERS_8_REP_9,17810,942224,96,9168176,0.994639,0.001939
CLUSTERS_8_REP_9,17848,942224,96,9168138,0.99465,0.001943
CLUSTERS_8_REP_9,18068,942224,96,9167918,0.994715,0.001967
CLUSTERS_8_REP_9,18254,942224,96,9167732,0.994768,0.001987
CLUSTERS_8_REP_9,18798,942136,184,9167188,0.990307,0.002046
CLUSTERS_8_REP_9,18928,942136,184,9167058,0.990373,0.002061
CLUSTERS_8_REP_9,19026,942136,184,9166960,0.990422,0.002071
CLUSTERS_8_REP_9,19176,942136,184,9166810,0.990496,0.002088
CLUSTERS_8_REP_9,19022,942136,184,9166964,0.99042,0.002071
CLUSTERS_8_REP_9,19064,942136,184,9166922,0.990441,0.002075
CLUSTERS_8_REP_9,19180,942136,184,9166806,0.990498,0.002088
CLUSTERS_8_REP_9,19410,942136,184,9166576,0.990609,0.002113
CLUSTERS_8_REP_9,19370,942136,184,9166616,0.99059,0.002109
CLUSTERS_8_REP_9,19254,942136,184,9166732,0.990534,0.002096
CLUSTERS_8_REP_9,19218,942136,184,9166768,0.990516,0.002092
CLUSTERS_8_REP_9,19160,942136,184,9166826,0.990488,0.002086
CLUSTERS_8_REP_9,19112,942136,184,9166874,0.990464,0.002081
CLUSTERS_8_REP_9,18972,942064,256,9167014,0.986686,0.002065
CLUSTERS_8_REP_9,18930,942064,256,9167056,0.986657,0.002061
CLUSTERS_8_REP_9,18978,942064,256,9167008,0.98669,0.002066
CLUSTERS_8_REP_9,19370,942064,256,9166616,0.986956,0.002109
CLUSTERS_8_REP_9,19542,942064,256,9166444,0.987069,0.002127
CLUSTERS_8_REP_9,19660,942064,256,9166326,0.987146,0.00214
CLUSTERS_8_REP_9,19860,942064,256,9166126,0.987274,0.002162
CLUSTERS_8_REP_9,19706,942064,256,9166280,0.987176,0.002145
CLUSTERS_8_REP_9,19848,942064,256,9166138,0.987266,0.002161
CLUSTERS_8_REP_9,19872,942064,256,9166114,0.987281,0.002163
CLUSTERS_8_REP_9,19868,942064,256,9166118,0.987279,0.002163
CLUSTERS_8_REP_9,19842,942064,256,9166144,0.987262,0.00216
CLUSTERS_8_REP_9,19934,942064,256,9166052,0.98732,0.00217
CLUSTERS_8_REP_9,20054,942064,256,9165932,0.987395,0.002183
CLUSTERS_8_REP_9,19974,942064,256,9166012,0.987346,0.002174
CLUSTERS_8_REP_9,20002,942064,256,9165984,0.987363,0.002177
CLUSTERS_8_REP_9,20066,942064,256,9165920,0.987403,0.002184
CLUSTERS_8_REP_9,20008,942064,256,9165978,0.987367,0.002178
CLUSTERS_8_REP_9,19984,942064,256,9166002,0.987352,0.002175
CLUSTERS_8_REP_9,20268,942064,256,9165718,0.987527,0.002206
CLUSTERS_8_REP_9,20474,942064,256,9165512,0.987651,0.002229
CLUSTERS_8_REP_9,20584,942064,256,9165402,0.987716,0.002241
CLUSTERS_8_REP_9,20764,942064,256,9165222,0.987821,0.00226
CLUSTERS_8_REP_9,20582,942064,256,9165404,0.987715,0.002241
CLUSTERS_8_REP_9,20676,942064,256,9165310,0.98777,0.002251
CLUSTERS_8_REP_9,20716,942064,256,9165270,0.987793,0.002255
CLUSTERS_8_REP_9,20774,942064,256,9165212,0.987827,0.002261
CLUSTERS_8_REP_9,20844,942064,256,9165142,0.987867,0.002269
CLUSTERS_8_REP_9,21064,942064,256,9164922,0.987992,0.002293
CLUSTERS_8_REP_9,21496,942064,256,9164490,0.988231,0.00234
CLUSTERS_8_REP_9,21490,942064,256,9164496,0.988228,0.002339
CLUSTERS_8_REP_9,21672,942064,256,9164314,0.988325,0.002359
CLUSTERS_8_REP_9,21736,942064,256,9164250,0.988359,0.002366
CLUSTERS_8_REP_9,21774,942064,256,9164212,0.988379,0.00237
CLUSTERS_8_REP_9,21962,942064,256,9164024,0.988478,0.002391
CLUSTERS_8_REP_9,22188,942064,256,9163798,0.988594,0.002415
CLUSTERS_8_REP_9,22226,942064,256,9163760,0.988613,0.00242
CLUSTERS_8_REP_9,22224,942064,256,9163762,0.988612,0.002419
CLUSTERS_8_REP_9,22344,942064,256,9163642,0.988673,0.002432
CLUSTERS_8_REP_9,22592,942064,256,9163394,0.988796,0.002459
CLUSTERS_8_REP_9,22364,942064,256,9163622,0.988683,0.002435
CLUSTERS_8_REP_9,22480,942064,256,9163506,0.98874,0.002447
CLUSTERS_8_REP_9,22456,942064,256,9163530,0.988728,0.002445
CLUSTERS_8_REP_9,22552,942188,132,9163434,0.994181,0.002455
CLUSTERS_8_REP_9,22910,942188,132,9163076,0.994271,0.002494
CLUSTERS_8_REP_9,22872,942064,256,9163114,0.988931,0.00249
CLUSTERS_8_REP_9,23070,942064,256,9162916,0.989025,0.002511
CLUSTERS_8_REP_9,23120,942064,256,9162866,0.989049,0.002517
CLUSTERS_8_REP_9,23220,942188,132,9162766,0.994347,0.002528
CLUSTERS_8_REP_9,23186,942064,256,9162800,0.989079,0.002524
CLUSTERS_8_REP_9,23124,942184,136,9162862,0.994153,0.002517
CLUSTERS_8_REP_9,23212,942184,136,9162774,0.994175,0.002527
CLUSTERS_8_REP_9,23428,942184,136,9162558,0.994228,0.00255
CLUSTERS_8_REP_9,23538,942184,136,9162448,0.994255,0.002562
CLUSTERS_8_REP_9,23434,942182,138,9162552,0.994146,0.002551
CLUSTERS_8_REP_9,23412,942182,138,9162574,0.99414,0.002549
CLUSTERS_8_REP_9,23658,942182,138,9162328,0.994201,0.002575
CLUSTERS_8_REP_9,23752,942182,138,9162234,0.994224,0.002586
CLUSTERS_8_REP_9,23830,942182,138,9162156,0.994242,0.002594
CLUSTERS_8_REP_9,23932,942184,136,9162054,0.994349,0.002605
CLUSTERS_8_REP_9,23990,942184,136,9161996,0.994363,0.002612
CLUSTERS_8_REP_9,24220,942184,136,9161766,0.994416,0.002637
CLUSTERS_8_REP_9,24394,942184,136,9161592,0.994456,0.002656
CLUSTERS_8_REP_9,24728,942184,136,9161258,0.99453,0.002692
CLUSTERS_8_REP_9,24602,942184,136,9161384,0.994502,0.002678
CLUSTERS_8_REP_9,24350,942184,136,9161636,0.994446,0.002651
CLUSTERS_8_REP_9,24396,942184,136,9161590,0.994456,0.002656
CLUSTERS_8_REP_9,24622,942184,136,9161364,0.994507,0.00268
CLUSTERS_8_REP_9,24270,942184,136,9161716,0.994428,0.002642
CLUSTERS_8_REP_9,24192,942184,136,9161794,0.99441,0.002634
CLUSTERS_8_REP_9,24546,942184,136,9161440,0.99449,0.002672
CLUSTERS_8_REP_9,24708,942184,136,9161278,0.994526,0.00269
CLUSTERS_8_REP_9,24960,942184,136,9161026,0.994581,0.002717
CLUSTERS_8_REP_9,25032,942184,136,9160954,0.994596,0.002725
CLUSTERS_8_REP_9,25240,942184,136,9160746,0.994641,0.002748
CLUSTERS_8_REP_9,25368,942184,136,9160618,0.994668,0.002762
CLUSTERS_8_REP_9,25834,942184,136,9160152,0.994763,0.002812
CLUSTERS_8_REP_9,25866,942184,136,9160120,0.99477,0.002816
CLUSTERS_8_REP_9,26076,942184,136,9159910,0.994812,0.002839
CLUSTERS_8_REP_9,25970,942184,136,9160016,0.99479,0.002827
CLUSTERS_8_REP_9,25886,942184,136,9160100,0.994774,0.002818
CLUSTERS_8_REP_9,25834,942184,136,9160152,0.994763,0.002812
CLUSTERS_8_REP_9,26456,942184,136,9159530,0.994886,0.00288
